,Unnamed: 0,Security,Symbol,GICS Sector,GICS Sub Industry,Ticker,Price,Shares Outstanding,Market Cap,Expected Growth - 5 Year,Last 12 Month Return,Beta,Avg Current Estimate,EPS
516,516,Acadia Healthcare,ACHC,Health Care,Health Care Facilities,ACHC,32.52,88450000.0,2862000000.0,0.049800000000000004,-0.0902,0.7,2.17,-2.01
517,517,ACI Worldwide,ACIW,Information Technology,Application Software,ACIW,35.2,116530000.0,4144000000.0,0.12,0.5127,0.9,0.91,0.59
518,518,Axcelis Tech Inc,ACLS,Information Technology,Semiconductor Equipment,ACLS,21.25,32830000.0,697239000.0,0.2,-0.0336,1.07,0.81,1.35
519,519,AECOM,ACM,Industrials,Construction & Engineering,ACM,33.21,156100000.0,5290000000.0,0.07769999999999999,-0.0354,1.8,2.75,0.47
520,520,Acorda Therapeutics,ACOR,Health Care,Biotechnology,ACOR,11.12,47630000.0,504914000.0,0.29,-0.5169,1.97,-3.83,0.71
521,521,"LiveRamp Holdings, Inc (formerly Acxiom)",ACXM,Information Technology,Application Software,ACXM,-,-,-,-,-,-,-,-
522,522,Agree Realty Corp,ADC,Real Estate,Retail REITs,ADC,65.85,38270000.0,2534000000.0,-0.009000000000000001,0.37420000000000003,0.14,1.67,1.76
523,523,Adient plc,ADNT,Consumer Discretionary,Auto Parts and Equipment,ADNT,23.87,93530000.0,2176000000.0,0.162,-0.6078,2.23,2.28,-15.91
524,524,Adtran Inc,ADTN,Information Technology,Communications Equipment,ADTN,17.18,47780000.0,829409000.0,0.023,0.172,1.81,0.46,-0.16
525,525,Aegion Corp,AEGN,Industrials,Construction and Engineering,AEGN,19.91,31750000.0,627300000.0,0.15,-0.1225,1.77,1.19,0.09
526,526,Advanced Energy,AEIS,Information Technology,Semiconductor Equipment,AEIS,57.6,38240000.0,2205000000.0,0.1,-0.034300000000000004,1.64,2.72,3.74
527,527,American Equity Investment Life,AEL,Financials,Life and Health Insurance,AEL,29.52,90820000.0,2676000000.0,0.1,-0.0129,1.95,3.8,5.01
528,528,American Eagle Outfitters,AEO,Consumer Discretionary,Apparel Retail,AEO,23.97,171870000.0,4090000000.0,-,0.1591,0.78,1.6,1.47
529,529,American Financial Group,AFG,Financials,Multi-line Insurance,AFG,102.78,89640000.0,9241000000.0,0.061,-0.0919,1.05,8.76,5.85
530,530,AGCO,AGCO,Industrials,Construction & Farm Equipment & Heavy Trucks,AGCO,70.92,76710000.0,5429000000.0,0.1631,0.1297,1.05,4.64,3.58
531,531,Agilysys Inc,AGYS,Information Technology,Application Software,AGYS,19.01,23050000.0,439377000.0,0.15,0.6154999999999999,1.34,-0.33,-0.43
532,532,Armada Hoffler Properties Inc,AHH,Real Estate,Diversified REITs,AHH,16.05,52420000.0,1126000000.0,0.05,0.17980000000000002,0.56,0.38,0.36
533,533,Aspen Insurance Holdings Ltd,AHL,Financials,Property and Casualty Insurance,AHL,-,-,-,-,-,-,-,-
534,534,Albany International Corp,AIN,Industrials,Industrial Machinery,AIN,73.87,29060000.0,2380000000.0,0.15,0.24600000000000002,1.44,3.48,2.57
535,535,AAR Corp,AIR,Industrials,Aerospace and Defense,AIR,33.77,34380000.0,1163000000.0,0.1519,-0.22089999999999999,0.53,2.54,-0.12
536,536,Applied Industrial Technologies,AIT,Industrials,Trading Companies and Distributors,AIT,60.35,38760000.0,2320000000.0,0.12,-0.0611,1.52,4.58,3.69
537,537,Aerojet Rocketdyne Holdings,AJRD,Industrials,Aerospace and Defense,AJRD,33.79,78670000.0,2667000000.0,0.2,0.20329999999999998,0.2,1.38,1.75
538,538,Acadia Realty Trust,AKR,Real Estate,Retail REITs,AKR,28.32,82770000.0,2431000000.0,0.03,0.1966,0.98,0.38,0.44
539,539,Akorn,AKRX,Health Care,Pharmaceuticals,AKRX,2.96,125580000.0,339061000.0,0.15,-0.7942,3.83,-0.46,-3.21
540,540,AK Steel Holding Corp,AKS,Materials,Steel,AKS,2.5,316310000.0,768597000.0,0.1677,-0.46409999999999996,2.77,0.47,0.59
541,541,ALLETE Inc.,ALE,Utilities,Electric Utilities,ALE,80.26,51620000.0,4195999999.9999995,0.06,0.0493,0.3,3.58,3.38
542,542,Alexander & Baldwin,ALEX,Real Estate,Diversified Real Estate Activities,ALEX,23.71,72090000.0,1717000000.0,0.2,0.031400000000000004,1.36,0.65,-1.02
543,543,Alamo Group,ALG,Industrials,Construction Machinery and Heavy Trucks,ALG,104.45,11740000.0,1214000000.0,0.066,-0.04650000000000001,0.98,6.55,6.25
544,544,Allegiant Travel Company,ALGT,Industrials,Airlines,ALGT,144.19,16090000.0,2361000000.0,0.1472,-0.1003,1.74,13.16,10.11
545,545,AlarmCom Hldg Inc,ALRM,Financials,Internet Software and Services,ALRM,70.63,48310000.0,3420000000.0,0.14150000000000001,0.7494,1.24,1.39,0.43
546,546,Amag Pharmaceuticals,AMAG,Health Care,Biotechnology,AMAG,11.55,33750000.0,377964000.0,-0.364,-0.43799999999999994,0.15,-2.14,-1.91
547,547,Ambac Financial Group,AMBC,Financials,Property and Casualty Insurance,AMBC,18.92,45340000.0,843811000.0,0.11,0.10800000000000001,0.7,-0.52,3.99
548,548,AMC Networks,AMCX,Consumer Discretionary,Cable & Satellite,AMCX,60.17,44730000.0,3283000000.0,0.0837,0.1602,0.97,8.62,7.57
549,549,Amedisys Inc,AMED,Health Care,Healthcare Services,AMED,127.88,32040000.0,4099999999.9999995,0.19899999999999998,0.9349,1.24,4.02,3.55
550,550,Amn Healthcare Services Inc,AMN,Health Care,Healthcare Services,AMN,52.0,46870000.0,2436000000.0,0.058600000000000006,-0.2256,1.04,2.93,2.91
551,551,Amphastar Pharma,AMPH,Health Care,Pharmaceuticals,AMPH,21.86,47060000.0,1016000000.0,0.25,0.1404,1.03,0.32,-0.12
552,552,Amerisafe Inc,AMSF,Financials,Property and Casualty Insurance,AMSF,58.72,19270000.0,1135000000.0,0.1,-0.0118,0.63,3.27,3.71
553,553,Amer Woodmark Corporation,AMWD,Industrials,Building Products,AMWD,89.98,16870000.0,1530000000.0,0.08,0.09380000000000001,2.71,6.93,4.62
554,554,AutoNation,AN,Consumer Discretionary,Automotive Retail,AN,42.43,89200000.0,3745000000.0,0.08,-0.0849,1.06,4.12,4.35
555,555,Andersons Inc,ANDE,Consumer Staples,Food Distributors,ANDE,33.2,33140000.0,1088000000.0,0.08,0.0175,1.09,2.38,1.46
556,556,Abercrombie & Fitch Company,ANF,Consumer Discretionary,Apparel Retail,ANF,29.67,66610000.0,2016000000.0,-,0.15810000000000002,0.72,1.45,1.08
557,557,Angiodynamics Inc,ANGO,Health Care,Healthcare Equipment,ANGO,20.62,37220000.0,764973000.0,0.21,0.063,0.71,0.84,0.12
558,558,Anika Therapeutics,ANIK,Health Care,Healthcare Supplies,ANIK,32.92,14210000.0,450643000.0,0.1,-0.2502,1.55,1.2,1.27
559,559,ANI Pharma Inc,ANIP,Health Care,Pharmaceuticals,ANIP,70.87,11880000.0,837154000.0,0.027000000000000003,0.1946,1.95,5.78,1.3
560,560,American Pub. Edu.,APEI,Consumer Discretionary,Education Services,APEI,33.3,16590000.0,531256000.0,-0.015,-0.1754,0.15,1.63,1.54
561,561,Apogee Entrpr Inc,APOG,Industrials,Building Products,APOG,40.6,26600000.0,1079000000.0,-,-0.0146,1.66,3.06,1.63
562,562,Apergy Corp.,APY,Energy,Oil & Gas Equipment & Services,APY,40.76,77360000.0,3046000000.0,0.285,0.0658,-,1.48,1.21
563,563,Arcbest Corp,ARCB,Industrials,Trucking,ARCB,31.08,25540000.0,785047000.0,0.037599999999999995,-0.031200000000000002,2.18,3.66,2.51
564,564,Apollo Commercial Real Estate,ARI,Real Estate,Mortgage REITs,ARI,18.79,136280000.0,2556000000.0,0.0746,0.041100000000000005,0.56,1.88,1.53
565,565,Archrock Inc,AROC,Energy,Oil and Gas Equipment and Services,AROC,10.61,130410000.0,1335000000.0,-0.1291,-0.015700000000000002,1.52,0.68,0.19
566,566,Armour Residential R,ARR,Real Estate,Mortgage REITs,ARR,19.17,59790000.0,1146000000.0,0.0063,-0.1502,0.29,2.47,-6.26
567,567,Arris International,ARRS,Information Technology,Communications Equipment,ARRS,31.65,-,5560000000.0,0.094,-,-,0.0,-
568,568,Arrow Electronics,ARW,Information Technology,Technology Distributors,ARW,84.62,85190000.0,7218000000.0,0.068,0.13449999999999998,1.12,9.12,8.1
569,569,Associated Banc-Corp,ASB,Financials,Regional Banks,ASB,22.89,162420000.0,3697000000.0,0.06,-0.13720000000000002,1.16,2.07,1.99
570,570,On Assignment,ASGN,Industrials,Human Resource and Employment Services,ASGN,64.21,52800000.0,3329000000.0,0.1,-0.20559999999999998,2.05,4.67,3.09
571,571,Ashland Inc.,ASH,Materials,Diversified Chemicals,ASH,79.92,62620000.0,5033000000.0,0.1438,0.2076,1.21,3.22,1.09
572,572,Advansix Inc,ASIX,Materials,Commodity Chemicals,ASIX,30.57,29030000.0,882986000.0,0.1,-0.1482,2.0,2.58,2.14
573,573,Ascena Retail Grp,ASNA,Consumer Discretionary,Apparel Retail,ASNA,1.16,194380000.0,223540000.0,0.22,-0.4685,1.39,-0.49,-0.369
574,574,"Assertio Therapeutics, Inc",ASRT,Health Care,Pharmaceuticals,ASRT,4.32,64280000.0,266428999.99999997,0.25,-,1.9,0.83,0.57
575,575,Astec Inds Inc,ASTE,Industrials,Construction Machinery and Heavy Trucks,ASTE,33.25,22520000.0,750075000.0,0.1,-0.4006,1.88,2.34,-2.92
576,576,Adtalem Global Education,ATGE,Consumer Discretionary,Education Services,ATGE,49.82,57780000.0,2868000000.0,0.064,0.0458,1.1,2.85,1.79
577,577,Allegheny Technologies,ATI,Materials,Steel,ATI,25.23,126110000.0,3169000000.0,0.795,-0.049699999999999994,2.43,1.6,1.34
578,578,ATN International Inc,ATNI,Telecommunication Services,Integrated Telecommunication Services,ATNI,60.46,15990000.0,972429000.0,0.2,0.1374,0.31,-0.22,1.24
579,579,Atmos Energy,ATO,Utilities,Gas Utilities,ATO,100.82,116890000.0,11945000000.0,0.064,0.1564,0.25,4.3,3.97
580,580,AptarGroup Inc,ATR,Materials,Metal & Glass Containers,ATR,110.75,63010000.0,6988000000.0,0.0779,0.1867,0.7,4.28,3.0
581,581,Actuant Corporation,ATU,Industrials,Industrial Machinery,ATU,26.02,61420000.0,1575000000.0,0.135,0.1015,1.46,1.18,-0.38
582,582,Avista Corporation,AVA,Utilities,Multi-Utilities,AVA,42.17,65750000.0,2822000000.0,0.0565,-0.18760000000000002,0.5,1.93,2.07
583,583,AeroVironment Inc,AVAV,Industrials,Aerospace and Defense,AVAV,70.85,23600000.0,1622000000.0,0.299,0.3,1.21,1.75,2.53
584,584,American Vanguard Corporation,AVD,Materials,Fertilizer and Agricultural Chemicals,AVD,16.2,29720000.0,468653000.0,0.03,-0.2459,0.94,0.82,0.81
585,585,Avanos Medical Inc,AVNS,Health Care,Healthcare Supplies,AVNS,42.35,47450000.0,1988000000.0,-0.11599999999999999,-,1.23,1.25,1.22
586,586,Avon Products Inc,AVP,Consumer Staples,Personal Products,AVP,3.22,442500000.0,1385000000.0,0.1,0.2727,1.9,0.09,-0.1
587,587,Avnet,AVT,Information Technology,Technology Distributors,AVT,48.35,108430000.0,5262000000.0,0.128,0.235,1.41,4.25,-1.22
588,588,American States Water Company,AWR,Utilities,Water Utilities,AWR,70.27,36800000.0,2619000000.0,0.06,0.2602,0.24,1.96,1.72
589,589,Anixter International Inc.,AXE,Information Technology,Technology Distributors,AXE,62.4,33680000.0,2121000000.0,0.08,0.0579,1.51,6.25,4.58
590,590,"American Axle & Manufacturing Holdings, Inc.",AXL,Consumer Discretionary,Auto Parts and Equipment,AXL,15.08,111740000.0,1666000000.0,0.04650000000000001,-0.0098,1.89,2.94,-0.51
591,591,Acuity Brands,AYI,Industrials,Electrical Components & Equipment,AYI,146.19,39510000.0,5793000000.0,0.0984,0.2183,1.43,9.75,8.15
592,592,AZZ Inc.,AZZ,Industrials,Heavy Electrical Equipment,AZZ,47.12,26090000.0,1223000000.0,0.1,0.0579,1.4,2.08,2.52
593,593,Barnes Group Inc.,B,Industrials,Industrial Machinery,B,56.09,51380000.0,2876000000.0,0.1,0.008100000000000001,1.67,3.27,3.08
594,594,Natus Medical Incorporated,BABY,Health Care,Healthcare Equipment,BABY,26.42,33660000.0,891730000.0,0.22,-0.2009,0.18,1.28,-1.34
595,595,"Banc Of California, Inc.",BANC,Financials,Regional Banks,BANC,14.76,50320000.0,740051000.0,0.1,-0.2349,2.15,0.71,0.44
596,596,Banner Corporation,BANR,Financials,Regional Banks,BANR,53.63,35110000.0,1865000000.0,0.07,-0.06269999999999999,0.82,4.28,4.2
597,597,Bed Bath & Beyond,BBBY,Consumer Discretionary,Homefurnishing Retail,BBBY,16.92,132229999.99999999,2225000000.0,-,-0.0355,1.6,1.97,-1.02
598,598,Brunswick Corporation,BC,Consumer Discretionary,Leisure Products,BC,51.08,87040000.0,4466000000.0,0.15,-0.1518,1.79,4.97,1.77
599,599,Boise Cascade Company,BCC,Materials,Forest Products,BCC,27.87,38970000.0,1083000000.0,0.079,-0.33270000000000005,2.11,2.09,0.52
600,600,"Bonanza Creek Energy, Inc.",BCEI,Energy,Oil and Gas Exploration and Production,BCEI,24.77,20600000.0,495016000.0,0.15,-0.19190000000000002,0.68,5.34,8.16
601,601,Brink's Company (The),BCO,Industrials,Security & Alarm Services,BCO,79.96,49870000.0,4002000000.0,0.145,0.0839,1.31,4.22,-0.83
602,602,"Blucora, Inc.",BCOR,Financials,Asset Management and Custody Banks,BCOR,35.1,48250000.0,1686000000.0,0.2,0.3508,1.27,2.03,0.9
603,603,Balchem Corporation,BCPC,Materials,Specialty Chemicals,BCPC,100.74,32270000.000000004,3262000000.0,0.24,0.1394,1.03,2.58,2.42
604,604,Belden Inc,BDC,Information Technology,Electronic Components,BDC,55.7,39450000.0,2184000000.0,0.1016,-0.09140000000000001,2.83,5.81,3.08
605,605,"BioTelemetry, Inc.",BEAT,Health Care,Healthcare Services,BEAT,55.81,33800000.0,1835000000.0,0.25,0.4628,1.95,1.96,1.35
606,606,Belmond Ltd.,BEL,Consumer Discretionary,"Hotels, Resorts and Cruise Lines",BEL,24.99,-,2576000000.0,0.408,-,-,0.29,-
607,607,Bel Fuse Inc.,BELFB,Information Technology,Electronic Components,BELFB,24.06,10090000.0,282034000.0,-,0.2398,1.74,1.89,1.71
608,608,"Saul Centers, Inc.",BFS,Real Estate,Retail REITs,BFS,53.72,22750000.0,1617000000.0,-,0.1233,1.29,-,1.6
609,609,Big 5 Sporting Goods Corp,BGFV,Consumer Discretionary,Specialty Stores,BGFV,2.64,21620000.0,57089000.0,-0.0654,-0.6881,1.41,0.09,-0.17
610,610,Briggs & Stratton Corporation,BGG,Industrials,Industrial Machinery,BGG,12.38,42110000.0,511998000.0,-0.42200000000000004,-0.3111,1.43,1.04,-1.15
611,611,"B&G Foods, Inc.",BGS,Consumer Staples,Packaged Foods and Meats,BGS,25.67,65300000.0,1697000000.0,0.044000000000000004,0.1235,0.81,1.84,2.6
612,612,"Benchmark Electronics, Inc.",BHE,Information Technology,Electronic Manufacturing Services,BHE,27.09,40290000.0,1088000000.0,0.1252,0.0354,1.07,1.74,1.35
613,613,"Berkshire Hills Bancorp, Inc.",BHLB,Financials,Regional Banks,BHLB,31.04,45520000.0,1378000000.0,0.1,-0.19820000000000002,1.41,2.6,2.27
614,614,Sotheby's,BID,Consumer Discretionary,Diversified Consumer Services,BID,42.82,46590000.0,1970000000.0,0.12,-0.18789999999999998,0.93,2.65,2.09
615,615,Big Lots,BIG,Consumer Discretionary,General Merchandise Stores,BIG,37.35,39900000.0,1475000000.0,-,-0.1159,2.18,3.66,3.83
616,616,Bio-Rad Laboratories,BIO,Health Care,Life Sciences Tools & Services,BIO,298.67,24710000.0,8998000000.0,0.20980000000000001,0.1795,1.55,7.07,12.1
617,617,"BJ's Restaurants, Inc.",BJRI,Consumer Discretionary,Restaurants,BJRI,50.48,20880000.0,1030000000.0,0.11699999999999999,-0.0926,0.45,2.21,2.25
618,618,"The Buckle, Inc.",BKE,Consumer Discretionary,Apparel Retail,BKE,18.6,48740000.0,904562000.0,-,-0.1913,0.5,1.85,1.97
619,619,Black Hills Corporation,BKH,Utilities,Multi-Utilities,BKH,71.87,60170000.0,4369000000.0,0.0363,0.2662,0.17,3.43,4.66
620,620,"Barnes & Noble, Inc.",BKS,Consumer Discretionary,Specialty Stores,BKS,5.01,73030000.0,365493000.0,0.1,-0.09910000000000001,-0.53,0.06,0.02
621,621,TopBuild Corp.,BLD,Consumer Discretionary,Homebuilding,BLD,70.24,34660000.0,2480000000.0,-,-0.1168,1.65,4.61,3.78
622,622,Blackbaud,BLKB,Information Technology,Application Software,BLKB,80.16,47920000.0,3795000000.0,-0.016,-0.2369,1.59,2.21,0.93
623,623,"Badger Meter, Inc.",BMI,Information Technology,Electronic Equipment and Instruments,BMI,54.04,29120000.0,1600000000.0,0.149,0.2749,1.15,1.69,1.06
624,624,Bemis Company,BMS,Materials,Paper Packaging,BMS,57.84,91210000.0,5241000000.0,0.0852,0.337,0.79,3.0,2.61
625,625,"Barnes & Noble Education, Inc.",BNED,Consumer Discretionary,Specialty Stores,BNED,4.37,45560000.0,196823000.0,0.2,-0.3922,2.24,0.48,0.82
626,626,"Axos Financial, Inc.",BOFI,Financials,Thrifts and Mortgage Finance,BOFI,-,-,-,-,-,-,-,-
627,627,Bank of Hawaii,BOH,Financials,Regional Banks,BOH,83.0,40990000.0,3392000000.0,0.09,-0.013999999999999999,0.94,5.61,5.38
628,628,"Boston Private Financial Holdings, Inc.",BPFH,Financials,Regional Banks,BPFH,11.58,83770000.0,964234000.0,0.1018,-0.2791,0.95,0.96,0.9
629,629,Brady Corporation,BRC,Industrials,Commercial Printing,BRC,49.27,49130000.0,2561000000.0,0.115,0.3514,0.7,2.3,2.27
630,630,"Brookline Bancorp, Inc.",BRKL,Financials,Regional Banks,BRKL,15.15,79660000.0,1199000000.0,0.06,-0.0886,0.93,1.12,1.08
631,631,"Brooks Automation, Inc.",BRKS,Information Technology,Semiconductor Equipment,BRKS,34.1,71960000.0,2662000000.0,0.12,0.3006,2.15,0.81,1.61
632,632,Brown & Brown,BRO,Financials,Insurance Brokers,BRO,31.51,282050000.0,8944000000.0,0.1201,0.1586,0.63,1.36,1.3
633,633,Bristow Group Inc.,BRS,Energy,Oil and Gas Equipment and Services,BRS,0.4788,35800000.0,17115000.0,-0.494,-0.9688,2.28,-3.71,-10.182
634,634,BancorpSouth,BXS,Financials,Regional Banks,BXS,30.97,99070000.0,3033000000.0,0.05,-0.0654,1.56,2.35,2.21
635,635,Boyd Gaming,BYD,Consumer Discretionary,Casinos & Gaming,BYD,29.91,110980000.0,3228000000.0,0.1895,-0.09449999999999999,2.49,1.78,1.04
636,636,Cable One Inc,CABO,Consumer Discretionary,Cable & Satellite,CABO,1045.07,5700000.0,6042000000.0,0.141,0.6435,0.59,34.38,28.77
637,637,CACI International Inc,CACI,Information Technology,IT Consulting and Other Services,CACI,190.55,24860000.0,4856000000.0,0.048,0.2619,1.31,10.34,10.41
638,638,Cheesecake Factory Inc,CAKE,Consumer Discretionary,Restaurants,CAKE,50.95,43650000.0,2165000000.0,0.086,-0.021400000000000002,0.82,2.62,2.14
639,639,"Caleres, Inc.",CAL,Consumer Discretionary,Apparel Retail,CAL,26.45,42250000.0,1123000000.0,-,-0.1885,0.78,2.48,-0.13
640,640,"Cal-Maine Foods, Inc.",CALM,Consumer Staples,Packaged Foods and Meats,CALM,41.52,43890000.0,2008000000.0,-0.1,-0.1491,0.29,1.44,3.0
641,641,CalAmp Corp.,CAMP,Information Technology,Communications Equipment,CAMP,14.29,31090000.0,453955000.0,0.12,-0.2785,1.98,1.1,0.07
642,642,Avis Budget Group,CAR,Industrials,Trucking,CAR,36.18,75910000.0,2714000000.0,0.182,-0.2659,1.8,3.88,2.06
643,643,Cars.com Inc,CARS,Information Technology,Internet Software & Services,CARS,20.89,67390000.0,1407000000.0,0.1,-0.2658,-,0.53,0.55
644,644,"Meta Financial Group, Inc.",CASH,Financials,Thrifts and Mortgage Finance,CASH,26.43,39450000.0,1024999999.9999999,-,-0.2874,1.5,2.35,1.74
645,645,Casey's General Stores,CASY,Consumer Staples,Food Retail,CASY,131.06,36630000.0,4833000000.0,0.1603,0.359,0.64,5.33,5.33
646,646,Cardtronics plc,CATM,Information Technology,Data Processing and Outsourced Services,CATM,35.67,46310000.0,1642000000.0,-0.079,0.3611,1.66,1.99,0.08
647,647,The Cato Corporation,CATO,Consumer Discretionary,Apparel Retail,CATO,14.75,21930000.0,357121000.0,0.1,-0.0925,0.0,0.0,1.23
648,648,Cathay General Bancorp,CATY,Financials,Regional Banks,CATY,37.09,80360000.0,2969000000.0,0.08,-0.0747,1.54,3.49,3.38
649,649,Cincinnati Bell Inc.,CBB,Telecommunication Services,Integrated Telecommunication Services,CBB,8.92,50340000.0,441463000.0,-1.256,-0.4092,1.38,-0.71,-1.73
650,650,"CBL & Associates Properties, Inc",CBL,Real Estate,Retail REITs,CBL,1.09,173460000.0,209232000.0,0.049,-0.7487999999999999,1.97,-0.14,-0.72
651,651,Cambrex Corporation,CBM,Health Care,Life Sciences Tools and Services,CBM,42.77,33650000.0,1444000000.0,0.15,-0.1911,2.3,1.86,2.75
652,652,Cracker Barrel,CBRL,Consumer Discretionary,Restaurants,CBRL,171.62,24040000.0,4086999999.9999995,0.024,0.0429,0.66,9.09,9.06
653,653,Commerce Bancshares,CBSH,Financials,Regional Banks,CBSH,61.13,111120000.0,6727000000.0,0.08,0.0098,0.88,3.67,3.75
654,654,Cabot Corp,CBT,Materials,Diversified Chemicals,CBT,45.85,59520000.0,2699000000.0,0.1401,-0.1788,1.68,4.39,1.26
655,655,"Community Bank System, Inc.",CBU,Financials,Regional Banks,CBU,65.98,51470000.0,3415000000.0,0.08,0.17,0.92,3.27,3.26
656,656,Chemours,CC,Materials,Diversified Chemicals,CC,37.43,166280000.0,6008000000.0,0.015,-0.2274,1.64,4.52,5.45
657,657,Cabot Microelectronics Corporation,CCMP,Information Technology,Semiconductor Equipment,CCMP,124.0,28960000.0,3632000000.0,0.13,0.2231,1.23,7.11,4.7
658,658,"Cogent Communications Holdings, Inc.",CCOI,Telecommunication Services,Alternative Carriers,CCOI,55.21,45220000.0,2491000000.0,1.1557,0.1684,0.66,0.85,0.63
659,659,"Cross Country Healthcare, Inc.",CCRN,Health Care,Healthcare Services,CCRN,7.31,36140000.0,255895000.0,0.3839,-0.4205,1.89,0.07,-0.48
660,660,CDK Global Inc,CDK,Information Technology,Application Software,CDK,61.13,124710000.0,7541000000.0,0.1,-0.0559,0.86,3.76,2.84
661,661,"Cedar Realty Trust, Inc.",CDR,Real Estate,Retail REITs,CDR,3.21,89050000.0,280010000.0,0.11,-0.1748,1.39,0.03,-0.126
662,662,Career Education Corporation,CECO,Consumer Discretionary,Education Services,CECO,18.32,69780000.0,1260000000.0,0.15,0.4094,1.34,1.15,0.77
663,663,CONSOL Energy Inc.,CEIX,Energy,Coal and Consumable Fuels,CEIX,33.77,27610000.0,938931000.0,-,0.07690000000000001,-,3.89,5.38
664,664,Central Garden & Pet Company,CENT,Consumer Staples,Household Products,CENT,26.95,12150000.0,1437000000.0,0.075,-0.2854,0.48,1.82,1.81
665,665,Central Garden & Pet Company,CENTA,Consumer Staples,Household Products,CENTA,24.43,44110000.0,1449000000.0,0.121,-0.31129999999999997,0.55,1.81,1.81
